,Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference_x,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile,Vehicle_Reference_y,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
1711,2019136B51629,415291.0,428522.0,-1.769587,53.752858,13,3,2,1,05/11/2019,3,18:41,200,E08000032,6,0,6,30,3,4,4,6379,0,0,4,1,2,0,0,1,1,E01010866,2,1,1,1,41,7,3,0,0,0,0,0,1,-1,-1,1,9,0,5,0,6,0,0,0,0,1,1,6,2,28,6,1198,1,3,4,1,4
1712,2019136B51629,415291.0,428522.0,-1.769587,53.752858,13,3,2,1,05/11/2019,3,18:41,200,E08000032,6,0,6,30,3,4,4,6379,0,0,4,1,2,0,0,1,1,E01010866,2,1,1,1,41,7,3,0,0,0,0,0,1,-1,-1,2,1,0,5,0,6,0,0,0,0,1,1,6,1,41,7,-1,-1,-1,-1,-1,-1
1713,2019136B60494,416243.0,430431.0,-1.755049,53.769987,13,3,2,1,06/11/2019,4,08:57,200,E08000032,3,6177,3,30,9,4,6,0,0,4,1,1,4,0,0,1,1,E01010747,1,1,1,1,41,7,3,0,0,0,0,0,9,1,1,1,9,0,18,9,8,0,0,0,0,1,1,3,1,41,7,-1,-1,-1,1,1,1
1714,2019136B60494,416243.0,430431.0,-1.755049,53.769987,13,3,2,1,06/11/2019,4,08:57,200,E08000032,3,6177,3,30,9,4,6,0,0,4,1,1,4,0,0,1,1,E01010747,1,1,1,1,41,7,3,0,0,0,0,0,9,1,1,2,9,0,4,0,8,0,0,0,0,4,1,1,1,48,8,2993,2,-1,1,1,1
1715,2019136B61333,416959.0,433375.0,-1.744026,53.796425,13,3,1,1,06/11/2019,4,16:00,200,E08000032,3,650,3,40,0,-1,-1,0,0,4,4,2,2,0,0,1,1,E01033692,1,1,1,2,25,5,3,0,0,0,0,0,3,1,1,1,3,0,18,0,0,1,0,0,0,0,1,6,2,25,5,125,1,7,1,1,1
1716,2019136B61414,406532.0,441330.0,-1.902154,53.868156,13,3,1,1,06/11/2019,4,13:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01010710,1,1,3,1,16,4,3,1,1,0,0,0,0,2,7,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
1717,2019136B61527,417509.0,435542.0,-1.735555,53.815883,13,3,1,1,06/11/2019,4,17:27,200,E08000032,3,6176,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01010598,1,1,3,2,53,8,3,5,1,0,0,0,0,1,4,1,9,0,9,0,8,0,0,0,0,1,1,2,2,29,6,2143,2,3,8,1,8
1718,2019136B62059,419594.0,438456.0,-1.703704,53.842,13,3,2,1,06/11/2019,4,21:22,200,E08000032,3,658,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010683,1,1,1,1,20,4,3,0,0,0,0,0,9,1,3,1,9,0,16,0,0,1,0,0,0,3,1,6,1,20,4,1364,1,11,3,1,3
1719,2019136B62059,419594.0,438456.0,-1.703704,53.842,13,3,2,1,06/11/2019,4,21:22,200,E08000032,3,658,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010683,1,1,1,1,20,4,3,0,0,0,0,0,9,1,3,2,21,1,18,0,0,0,0,0,0,1,1,1,1,65,9,-1,-1,-1,1,1,1
1720,2019136B70326,413673.0,433594.0,-1.793901,53.798489,13,2,1,1,07/11/2019,5,08:45,200,E08000032,4,6145,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,E01010630,1,1,3,2,31,6,2,5,1,0,0,0,0,1,2,1,21,0,18,0,1,0,0,0,0,1,1,1,1,57,9,12777,2,4,6,1,6
1721,2019136B71037,414857.0,430861.0,-1.776057,53.773893,13,3,1,1,07/11/2019,5,14:57,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01010852,1,1,3,2,11,3,3,5,1,0,0,0,0,1,1,1,9,0,18,0,0,0,0,0,0,1,1,1,1,39,7,1968,2,8,4,1,4
1722,2019136B71070,415161.0,430115.0,-1.77148,53.767179,13,3,2,2,07/11/2019,5,15:10,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01010749,1,1,1,2,20,4,3,0,0,0,0,0,9,1,5,1,9,0,18,0,8,0,0,0,0,1,1,6,2,20,4,1242,1,11,5,1,5
1723,2019136B71070,415161.0,430115.0,-1.77148,53.767179,13,3,2,2,07/11/2019,5,15:10,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01010749,1,1,1,2,20,4,3,0,0,0,0,0,9,1,5,2,9,0,9,0,6,0,0,0,0,4,1,6,1,72,10,1373,1,-1,-1,-1,-1
1724,2019136B71070,415161.0,430115.0,-1.77148,53.767179,13,3,2,2,07/11/2019,5,15:10,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01010749,1,2,2,1,26,6,3,0,0,1,0,0,9,-1,-1,1,9,0,18,0,8,0,0,0,0,1,1,6,2,20,4,1242,1,11,5,1,5
1725,2019136B71070,415161.0,430115.0,-1.77148,53.767179,13,3,2,2,07/11/2019,5,15:10,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01010749,1,2,2,1,26,6,3,0,0,1,0,0,9,-1,-1,2,9,0,9,0,6,0,0,0,0,4,1,6,1,72,10,1373,1,-1,-1,-1,-1
1726,2019136B71283,414809.0,436204.0,-1.77653,53.821916,13,3,2,2,07/11/2019,5,16:28,200,E08000032,3,650,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01010791,2,1,2,2,2,1,3,0,0,2,0,0,9,1,4,1,9,0,9,0,1,0,0,0,0,4,1,6,2,35,6,1332,1,20,4,1,4
1727,2019136B71283,414809.0,436204.0,-1.77653,53.821916,13,3,2,2,07/11/2019,5,16:28,200,E08000032,3,650,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01010791,2,1,2,2,2,1,3,0,0,2,0,0,9,1,4,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1968,2,-1,-1,-1,-1
1728,2019136B71283,414809.0,436204.0,-1.77653,53.821916,13,3,2,2,07/11/2019,5,16:28,200,E08000032,3,650,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01010791,2,2,2,2,12,3,3,0,0,2,0,0,9,1,4,1,9,0,9,0,1,0,0,0,0,4,1,6,2,35,6,1332,1,20,4,1,4
1729,2019136B71283,414809.0,436204.0,-1.77653,53.821916,13,3,2,2,07/11/2019,5,16:28,200,E08000032,3,650,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01010791,2,2,2,2,12,3,3,0,0,2,0,0,9,1,4,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1968,2,-1,-1,-1,-1
1730,2019136B72079,417791.0,430642.0,-1.731552,53.771833,13,3,1,1,07/11/2019,5,23:00,200,E08000032,3,6177,3,40,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010615,1,1,1,1,25,5,3,0,0,0,0,0,9,1,3,1,9,0,18,0,0,0,0,0,0,3,1,6,1,25,5,1422,2,10,3,1,3
1731,2019136B72092,416100.0,433576.0,-1.757056,53.798258,13,2,1,1,07/11/2019,5,23:17,200,E08000032,3,650,3,30,6,2,3,6181,0,5,4,2,2,0,0,1,1,E01033690,1,1,3,2,41,7,2,1,3,0,0,0,0,1,1,1,9,0,18,0,8,0,0,0,0,1,1,2,1,34,6,1198,1,6,1,1,1
1732,2019136B80189,419030.0,432147.0,-1.712662,53.785317,13,3,2,1,07/11/2019,5,06:45,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01010610,1,1,1,1,57,9,3,0,0,0,0,0,1,1,7,1,1,0,18,0,8,0,0,0,0,1,1,2,1,57,9,-1,-1,-1,7,1,7
1733,2019136B80189,419030.0,432147.0,-1.712662,53.785317,13,3,2,1,07/11/2019,5,06:45,200,E08000032,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01010610,1,1,1,1,57,9,3,0,0,0,0,0,1,1,7,2,9,0,9,0,6,0,0,0,0,4,1,2,2,58,9,1328,1,10,2,1,2
1734,2019136B81590,409292.0,434091.0,-1.860398,53.803051,13,3,1,2,08/11/2019,6,18:43,200,E08000032,6,0,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01010797,1,1,1,1,23,5,3,0,0,0,0,0,9,1,3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,23,5,1968,2,5,3,1,3
1735,2019136B81590,409292.0,434091.0,-1.860398,53.803051,13,3,1,2,08/11/2019,6,18:43,200,E08000032,6,0,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01010797,1,2,2,1,24,5,3,0,0,1,0,0,9,1,1,1,9,0,18,0,0,0,0,0,0,1,1,6,1,23,5,1968,2,5,3,1,3
1736,2019136B90762,415535.0,431568.0,-1.765734,53.780228,13,3,1,1,09/11/2019,7,12:38,200,E08000032,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01010733,1,1,3,1,23,5,3,4,1,0,0,0,0,1,2,1,8,0,18,0,0,0,0,0,0,1,1,6,1,63,9,1798,1,7,5,1,5
1737,2019136B91985,409488.0,437085.0,-1.85733,53.829957,13,3,1,4,09/11/2019,7,22:44,200,E08000032,6,0,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01010587,1,1,1,1,19,4,3,0,0,0,0,0,9,1,1,1,9,0,18,0,0,2,0,7,10,1,1,6,1,19,4,1229,1,10,1,1,1
1738,2019136B91985,409488.0,437085.0,-1.85733,53.829957,13,3,1,4,09/11/2019,7,22:44,200,E08000032,6,0,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01010587,1,2,2,1,18,4,3,0,0,1,0,0,9,-1,-1,1,9,0,18,0,0,2,0,7,10,1,1,6,1,19,4,1229,1,10,1,1,1
1739,2019136B91985,409488.0,437085.0,-1.85733,53.829957,13,3,1,4,09/11/2019,7,22:44,200,E08000032,6,0,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01010587,1,3,2,1,18,4,3,0,0,2,0,0,9,-1,-1,1,9,0,18,0,0,2,0,7,10,1,1,6,1,19,4,1229,1,10,1,1,1
1740,2019136B91985,409488.0,437085.0,-1.85733,53.829957,13,3,1,4,09/11/2019,7,22:44,200,E08000032,6,0,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01010587,1,4,2,1,18,4,3,0,0,2,0,0,9,1,4,1,9,0,18,0,0,2,0,7,10,1,1,6,1,19,4,1229,1,10,1,1,1
1741,2019136BB0203,420991.0,429517.0,-1.683078,53.761604,13,3,2,1,11/11/2019,2,07:10,200,E08000032,3,650,1,40,1,4,3,650,0,0,1,2,2,0,0,1,1,E01010816,1,1,1,1,36,7,3,0,0,0,0,0,1,1,2,1,1,0,18,0,8,0,0,0,0,2,1,2,1,36,7,-1,-1,-1,2,1,2
1742,2019136BB0203,420991.0,429517.0,-1.683078,53.761604,13,3,2,1,11/11/2019,2,07:10,200,E08000032,3,650,1,40,1,4,3,650,0,0,1,2,2,0,0,1,1,E01010816,1,1,1,1,36,7,3,0,0,0,0,0,1,1,2,2,9,0,18,0,8,0,0,0,0,1,1,2,1,50,8,1390,1,14,5,1,5
1743,2019136BB1015,411930.0,432164.0,-1.820418,53.785678,13,3,4,2,11/11/2019,2,15:50,200,E08000032,6,0,6,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01010633,4,1,1,1,35,6,3,0,0,0,0,0,9,1,1,1,9,0,18,0,3,0,0,0,0,1,1,6,3,-1,-1,2967,2,6,-1,-1,-1
1744,2019136BB1015,411930.0,432164.0,-1.820418,53.785678,13,3,4,2,11/11/2019,2,15:50,200,E08000032,6,0,6,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01010633,4,1,1,1,35,6,3,0,0,0,0,0,9,1,1,2,9,0,18,0,4,0,0,0,0,0,1,6,1,40,7,2993,2,1,-1,-1,-1
1745,2019136BB1015,411930.0,432164.0,-1.820418,53.785678,13,3,4,2,11/11/2019,2,15:50,200,E08000032,6,0,6,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01010633,4,1,1,1,35,6,3,0,0,0,0,0,9,1,1,3,9,0,18,0,3,0,0,0,0,2,1,6,2,50,8,1329,1,8,5,1,5
1746,2019136BB1015,411930.0,432164.0,-1.820418,53.785678,13,3,4,2,11/11/2019,2,15:50,200,E08000032,6,0,6,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01010633,4,1,1,1,35,6,3,0,0,0,0,0,9,1,1,4,9,0,4,0,3,0,0,0,0,3,1,6,1,35,6,2993,2,4,1,1,1
1747,2019136BB1015,411930.0,432164.0,-1.820418,53.785678,13,3,4,2,11/11/2019,2,15:50,200,E08000032,6,0,6,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01010633,4,2,2,2,42,7,3,0,0,1,0,0,9,1,1,1,9,0,18,0,3,0,0,0,0,1,1,6,3,-1,-1,2967,2,6,-1,-1,-1
1748,2019136BB1015,411930.0,432164.0,-1.820418,53.785678,13,3,4,2,11/11/2019,2,15:50,200,E08000032,6,0,6,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01010633,4,2,2,2,42,7,3,0,0,1,0,0,9,1,1,2,9,0,18,0,4,0,0,0,0,0,1,6,1,40,7,2993,2,1,-1,-1,-1
1749,2019136BB1015,411930.0,432164.0,-1.820418,53.785678,13,3,4,2,11/11/2019,2,15:50,200,E08000032,6,0,6,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01010633,4,2,2,2,42,7,3,0,0,1,0,0,9,1,1,3,9,0,18,0,3,0,0,0,0,2,1,6,2,50,8,1329,1,8,5,1,5
1750,2019136BB1015,411930.0,432164.0,-1.820418,53.785678,13,3,4,2,11/11/2019,2,15:50,200,E08000032,6,0,6,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01010633,4,2,2,2,42,7,3,0,0,1,0,0,9,1,1,4,9,0,4,0,3,0,0,0,0,3,1,6,1,35,6,2993,2,4,1,1,1
1751,2019136BB1227,414471.0,437050.0,-1.781625,53.829529,13,3,2,1,11/11/2019,2,16:57,200,E08000032,3,650,6,30,3,4,6,0,0,0,4,5,2,0,0,1,1,E01010787,1,1,1,1,46,8,3,0,0,0,0,0,9,1,3,1,9,0,7,0,5,0,0,0,0,3,1,6,1,46,8,1598,1,8,3,1,3
1752,2019136BB1227,414471.0,437050.0,-1.781625,53.829529,13,3,2,1,11/11/2019,2,16:57,200,E08000032,3,650,6,30,3,4,6,0,0,0,4,5,2,0,0,1,1,E01010787,1,1,1,1,46,8,3,0,0,0,0,0,9,1,3,2,9,0,7,0,6,0,0,0,0,3,1,6,2,38,7,1598,2,8,2,1,2
1753,2019136BC0287,414277.0,433583.0,-1.784732,53.798374,13,3,2,1,12/11/2019,3,07:55,200,E08000032,3,6177,6,30,6,2,6,0,0,0,1,1,1,0,0,1,2,E01010833,2,1,1,2,47,8,3,0,0,0,0,0,9,1,6,1,9,0,4,0,1,0,0,0,0,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
1754,2019136BC0287,414277.0,433583.0,-1.784732,53.798374,13,3,2,1,12/11/2019,3,07:55,200,E08000032,3,6177,6,30,6,2,6,0,0,0,1,1,1,0,0,1,2,E01010833,2,1,1,2,47,8,3,0,0,0,0,0,9,1,6,2,9,0,3,0,1,0,0,0,0,2,1,2,2,47,8,1968,2,13,6,1,6
1755,2019136BD0463,418835.0,436163.0,-1.715378,53.821419,13,3,2,1,13/11/2019,4,10:28,200,E08000032,3,658,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01010649,1,1,1,2,70,10,3,0,0,0,0,0,9,-1,-1,1,9,0,7,0,6,0,0,0,0,2,1,6,2,70,10,1587,1,16,-1,-1,-1
1756,2019136BD0463,418835.0,436163.0,-1.715378,53.821419,13,3,2,1,13/11/2019,4,10:28,200,E08000032,3,658,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01010649,1,1,1,2,70,10,3,0,0,0,0,0,9,-1,-1,2,9,0,7,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
1757,2019136BD0741,413835.0,442500.0,-1.791044,53.87853,13,3,1,2,13/11/2019,4,12:40,200,E08000032,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01010764,1,1,1,1,71,10,3,0,0,0,0,0,9,3,8,1,9,0,18,0,0,2,0,2,11,4,1,1,1,71,10,2179,2,6,8,3,8
